customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
8.55771079170927,31275,4.204692619390966,26,0,0,3,5.761422254102616
8.723062253871094,0,5.209486152841421,24,45,0,1,7.178850547829519
8.384201902509439,63774,4.718498871295094,18,63,0,1,4.111475044084188
9.423516139988932,78441,4.6443908991413725,6,73,0,2,6.421405829751345
8.146738727313414,0,4.653960350157523,19,65,2,1,6.215008018443519
9.000639231506117,0,4.343805421853684,0,91,0,2,5.9020867359567655
9.066822013265144,0,4.770684624465665,0,65,0,4,6.239149804016919
9.070837713748984,91423,4.700480365792417,3,71,1,5,6.0794668438078014
7.838448386141111,86933,4.1588830833596715,3,64,0,1,5.600505113650211
8.636706559051087,65255,4.290459441148391,3,65,2,3,5.775970178560138
8.55212202917284,41533,4.189654742026425,2,46,0,9,5.454807162793886
8.618435509065137,50097,4.276666119016055,25,81,0,5,2.9169422268063836
7.941534255688352,73858,4.290459441148391,8,59,3,1,6.048771601289297
7.930827972700643,94943,4.248495242049359,3,22,0,1,5.962409134769477
7.853003713638798,72685,4.23410650459726,20,97,5,1,2.738565374354139
8.944448395593481,60184,5.298317366548036,7,44,1,1,5.091389994396722
8.253421938945177,0,4.672828834461906,29,38,0,1,6.6388295350128
7.828144979793178,74045,4.174387269895637,23,83,0,1,5.730748922886015
9.58652032265198,52564,4.812184355372417,33,28,0,2,3.7642634421701273
8.077687892781091,19098,4.477336814478207,35,3,0,1,6.0369158100119
8.071163837442779,78784,4.394449154672439,33,72,0,1,5.484650424833474
9.68322170166735,0,4.189654742026425,10,10,0,2,5.100152703916458
8.50104679043909,29256,4.1588830833596715,33,41,0,5,5.715052066914432
8.634933142766728,77912,4.276666119016055,2,21,1,3,3.2147939051579195
8.644436388439415,45345,4.290459441148391,28,86,0,3,4.605564638181595
8.012165468956617,25630,4.465908118654584,8,63,0,1,6.025382765311443
8.571704990436652,22280,4.23410650459726,10,48,0,3,5.1382341271708185
8.47739882995022,0,4.248495242049359,31,25,0,7,6.210198389933492
7.867023632597853,61567,4.189654742026425,35,78,0,1,3.702115914378163
8.966173497139222,34644,4.204692619390966,7,36,0,2,5.761422254102616
8.357337941759566,26991,4.787491742782046,34,65,0,1,6.75437097208278
7.770801044353003,49746,4.127134385045092,5,88,0,1,6.438437398556924
9.933289833386777,0,4.290459441148391,8,61,1,2,6.5848059157609145
7.8834719829084525,49625,4.204692619390966,29,9,0,1,5.570439928960879
7.862829734312713,49308,4.189654742026425,7,97,0,1,5.018840763629916
8.950719148160426,63624,4.564348191467836,10,5,0,5,5.171866374338726
8.45529313845819,80358,4.762173934797756,19,2,0,1,6.0972587654532
8.132976537245943,38460,4.48863636973214,15,1,1,1,4.5277596278343255
8.379470697182201,0,4.174387269895637,22,22,0,4,6.135131896920395
9.314427778073835,0,4.624972813284271,10,48,0,2,6.590575735741333
8.10218821138811,0,4.532599493153256,3,9,0,1,6.568531802769729
8.851102388255367,34835,4.499809670330265,1,45,2,9,5.689318020327989
9.736436320005257,93836,4.941642422609304,1,19,0,2,6.211308873961515
8.941240606584918,34075,5.2832037287379885,8,87,0,1,6.115664035454821
9.864682839122954,35624,4.204692619390966,6,55,2,2,5.431300996678073
7.9781909568385405,83218,4.290459441148391,6,42,0,1,5.505753743538154
8.34222762692914,24641,4.663439094112067,12,82,0,1,6.22455842927536
9.709548921072921,22828,4.672828834461906,11,54,0,2,6.234018491942015
7.885543825352541,0,4.276666119016055,22,25,0,1,5.83422577068149
8.092150596111958,28729,4.51085950651685,26,19,3,1,5.828193546640424
7.857686896841624,72731,4.189654742026425,10,7,0,1,4.841854951822567
8.61339738183759,59932,4.276666119016055,16,77,1,3,4.767289945328058
8.989951411415928,54292,4.219507705176107,4,26,0,2,5.776413165691109
9.883660284426366,0,5.272999558563747,0,22,0,2,6.837547383938641
7.5522377348047955,0,4.1588830833596715,22,7,3,1,5.715052066914432
8.894162467959964,59414,4.5217885770490405,23,21,0,3,5.832828598484623
8.622367480354944,96587,4.9344739331306915,31,99,0,1,6.6203985695940535
9.36763024993247,0,4.718498871295094,15,12,0,2,6.280021236970423
10.515934245486909,0,4.897839799950911,0,59,0,2,6.460530236625741
7.992303413119275,94362,4.31748811353631,21,96,0,1,5.2801836856856585
9.885554930399913,84488,4.127134385045092,33,71,0,2,5.34656303012297
8.321880806422207,65085,4.6443908991413725,20,55,0,1,6.176020164861669
9.624037632082885,0,4.290459441148391,35,86,0,2,6.252674299228648
9.457832346312866,0,4.248495242049359,32,21,0,2,6.113153112909855
7.824542561554586,0,4.219507705176107,4,44,0,1,6.4999795168679615
8.357425565139701,0,4.143134726391533,1,73,0,3,6.1034530490560295
7.867309753018954,60798,4.204692619390966,21,57,0,1,5.761422254102616
9.287065118530279,30761,4.248495242049359,16,16,2,2,5.8057371971791945
7.860051577113441,25981,4.189654742026425,33,38,0,1,4.3636932250486495
10.281951752254512,67739,5.0106352940962555,4,76,0,2,5.603495894418775
8.341805882339292,25581,4.663439094112067,9,21,0,1,6.065400842383215
9.241405305451858,99759,4.189654742026425,12,25,3,2,4.32364380831147
9.1082309947469,76514,4.727387818712341,19,0,0,3,6.354267924279289
8.282822989934772,18375,4.6443908991413725,8,50,0,1,6.284283918513313
8.714488309640835,21832,4.442651256490317,29,39,0,3,6.001909804969521
9.459418948936666,0,4.770684624465665,25,43,0,2,6.73744134131246
9.120009846338359,95330,4.736198448394496,1,1,0,3,6.297845696992248
8.975083908022299,0,4.672828834461906,21,25,0,9,6.454249383451636
9.604333969857612,0,4.23410650459726,31,69,2,2,5.791182664937034
7.824779491393663,25899,4.1588830833596715,20,36,0,1,5.715052066914432
8.593477390212927,0,4.31748811353631,13,30,0,4,5.875492370855561
7.883301587911405,33201,4.204692619390966,9,56,0,1,5.752713032144633
7.659593133898854,18287,4.127134385045092,6,56,4,1,5.682899263739777
8.875772396478334,76506,4.499809670330265,35,65,0,8,6.059590376155582
8.698718836890126,41859,4.343805421853684,18,58,0,5,5.118775542714134
10.027836439956408,27504,4.5217885770490405,26,45,0,2,6.081762185088762
7.949725949424908,45360,4.30406509320417,16,71,0,1,5.861925175752996
10.013840361634001,49078,4.584967478670572,10,3,0,2,6.184176542101578
8.673755020371484,0,4.51085950651685,16,66,2,6,6.47543271670409
7.9614440609165396,91810,4.276666119016055,27,43,0,1,5.1151211393414195
9.577526397537781,70600,4.812184355372417,26,5,1,2,6.458310591738811
8.563786228048668,33554,4.882801922586371,25,36,0,1,6.841247960233821
8.950521445276333,77642,4.174387269895637,20,14,0,2,5.64596391590972
8.54860977157944,25963,4.204692619390966,11,35,0,9,5.703632236704379
8.597093908209546,57452,4.919980925828125,25,10,1,1,6.48280149429011
7.974102506882228,0,4.356708826689592,15,89,0,1,6.199826344618848
8.626361668616804,91416,4.248495242049359,4,39,0,5,4.708669434562509
7.869940370609355,22000,4.248495242049359,27,36,0,1,5.951227053608719
8.437898481672486,41167,4.77912349311153,16,4,0,1,6.320692199628842
9.909711570091517,0,4.2626798770413155,18,23,0,2,6.22455842927536
8.071466995512726,0,4.465908118654584,8,37,0,1,6.025382765311443
9.057754873130527,53944,4.276666119016055,13,20,0,2,5.83422577068149
8.378002098575475,75648,4.6913478822291435,28,10,0,1,4.733219594960203
8.461805966847034,29414,4.174387269895637,2,32,0,3,4.280867129623312
8.52038997066823,48567,4.875197323201151,12,15,0,1,6.437751649736401
8.665372626392937,69276,4.31748811353631,14,22,2,8,5.309889801870188
8.153658015518632,0,4.574710978503383,6,60,0,1,6.135131896920395
9.052893053736142,50117,4.68213122712422,13,98,0,4,6.139139332808884
9.709548921072921,22828,4.672828834461906,11,54,0,2,6.234018491942015
8.821341951039292,0,4.574710978503383,0,38,0,3,6.708975280026357
9.18133955794126,0,4.919980925828125,7,34,0,3,6.887756632475448
8.39619851693961,20868,4.727387818712341,14,11,0,1,6.288973180377498
7.7983326354147415,40921,4.143134726391533,0,50,2,1,2.4475871082621135
9.196697957376177,99654,4.804021044733257,13,95,0,3,5.612354599279368
9.012969127246125,0,4.709530201312334,16,17,0,5,6.5336555005559385
7.931086026364347,56218,4.290459441148391,17,74,2,1,5.71683860129108
8.667162783063537,70717,4.290459441148391,20,89,0,5,3.645155858183595
9.03554310645102,62989,4.276666119016055,3,18,1,2,5.76873199569674
9.570454138680443,41459,4.276666119016055,8,4,0,2,5.83422577068149
9.306063543760306,0,4.634728988229636,20,7,1,2,6.195629131824389
8.306671452586198,42512,4.663439094112067,15,72,1,1,4.362835099622797
7.669845683063261,0,4.127134385045092,5,90,0,1,6.082311636670838
8.533232594698164,83288,4.8283137373023015,18,70,0,1,5.870419726046191
7.971266154704708,46267,4.290459441148391,4,73,0,1,5.450906277448849
9.108552894186943,0,4.812184355372417,15,47,0,9,6.4793108418996885
8.78804289160564,74424,4.406719247264253,26,74,0,9,5.96563378707346
8.921156457123466,0,4.290459441148391,15,70,0,2,6.542593944420931
9.623766737011218,58883,4.143134726391533,1,47,0,2,6.071846293455257
9.10591625120823,41539,4.762173934797756,11,35,0,3,6.3240004751933885
8.610670971765284,33881,4.23410650459726,11,83,0,9,4.19959212650116
8.886705397267072,86448,4.51085950651685,25,79,0,6,4.10846718355416
8.557711371149454,25237,4.248495242049359,23,52,0,9,5.938448408950709
8.454924708750614,0,4.219507705176107,10,75,0,7,6.180844468269383
8.733621664252723,49419,4.356708826689592,3,34,0,4,5.319570270116377
8.797369518553825,90414,4.430816798843313,7,49,1,6,5.989963420981715
9.18086054474203,39930,4.465908118654584,22,64,1,2,6.025382765311443
9.290272000249862,23202,4.574710978503383,29,59,0,2,6.135131896920395
8.43983710834932,79487,4.74493212836325,20,87,0,1,6.306640183868685
8.817183879305624,68423,4.454347296253507,14,81,0,7,5.785097160714435
7.841124885043701,84495,4.1588830833596715,15,61,0,1,5.715052066914432
8.603626795827433,43091,4.248495242049359,2,36,1,6,5.802536209522368
8.888048286742508,41951,4.5217885770490405,30,56,0,7,3.726564156475633
9.024920127324032,89834,4.663439094112067,17,14,0,3,6.22455842927536
7.914074976841177,92157,4.248495242049359,19,33,0,1,5.603525156249629
9.308524733723146,35773,4.543294782270004,25,89,0,2,6.1034530490560295
8.132528571399058,0,4.605170185988092,16,20,0,1,6.165837934052762
8.845923674274262,15850,4.127134385045092,28,14,0,2,5.754247863424453
7.851600240624068,11167,4.30406509320417,0,99,3,1,5.861925175752996
8.659672932706107,21195,4.290459441148391,23,10,0,9,5.848171377281505
8.594995752819289,27430,4.23410650459726,25,12,0,4,5.225505273610799
8.497037783388253,0,4.1588830833596715,21,78,0,7,5.715052066914432
9.110518207631525,0,4.787491742782046,9,8,0,3,6.34948858061601
8.998989295927728,59839,4.68213122712422,8,52,2,8,6.243389899847644
7.823152288805689,0,4.30406509320417,13,33,0,1,5.861925175752996
7.864514118766067,38166,4.219507705176107,25,5,1,1,5.471609724200051
8.81765877840391,0,4.564348191467836,14,78,0,9,6.124683390894205
8.1949717998204,13457,4.553876891600541,31,28,0,1,5.6588725630602195
8.83885457556531,0,4.23410650459726,10,53,0,2,5.791182664937034
8.601478568258017,52721,4.919980925828125,34,29,0,1,6.311966266937997
9.580080404730547,22012,5.225746673713202,5,69,0,5,4.3398796090416685
7.7665963730147505,19864,4.1588830833596715,22,96,0,1,5.867585039108669
8.580030386932275,55289,4.219507705176107,10,71,0,3,4.9061947551300715
8.908140528549767,30449,4.532599493153256,23,47,0,3,6.218785345564246
9.345614616202141,27362,4.976733742420574,23,28,0,8,6.049224151030287
8.657972550134772,29460,4.290459441148391,3,18,0,5,3.411276912089491
9.23456882808211,0,4.553876891600541,23,34,0,2,6.114124559843869
8.443884496217109,42532,4.77912349311153,13,32,0,1,5.306492528661684
8.494608949679183,66707,4.127134385045092,19,24,0,8,4.290195803659356
7.823569166784226,68041,4.174387269895637,10,47,0,1,5.115417100334083
7.770692316565086,0,4.189654742026425,8,91,0,1,6.150602768446279
8.409963652221574,0,4.174387269895637,26,11,1,7,5.730748922886015
8.221545539673524,40968,4.584967478670572,29,53,1,1,6.1454723595873295
8.342608830694354,39913,4.672828834461906,16,61,0,1,5.845759726637447
7.792229960802667,31710,4.143134726391533,5,29,0,1,5.301072243387815
8.403799833361997,0,4.30406509320417,35,52,3,5,5.861925175752996
8.747138472670716,89113,4.3694478524670215,18,68,0,8,5.3952745665423905
8.35961132372405,0,4.812184355372417,27,2,0,1,6.588748597889939
7.808593300339164,0,4.219507705176107,30,13,0,1,5.776413165691109
9.87491466997601,38688,5.521460917862246,22,6,0,3,7.7387633085926195
8.905861746711528,0,4.709530201312334,19,87,4,3,6.270988431858299
9.813045037008102,0,4.852030263919617,18,97,0,2,6.414442080300778
9.386536150275592,28014,4.653960350157523,14,37,0,2,6.449829567551631
8.34860284955039,14170,4.700480365792417,9,10,0,1,6.261873290889306
9.239839547197354,64825,4.867534450455582,1,78,0,4,5.887448521662437
8.5623084030213,77357,4.219507705176107,24,38,0,8,3.4302556379394935
7.784812741144178,21629,4.143134726391533,19,54,0,1,5.7025356610403755
8.277618889848606,25927,4.6443908991413725,6,20,0,1,6.516154042736796
8.36656536056341,44388,4.736198448394496,10,74,1,1,6.210284812474569
8.94070181526194,54539,4.1588830833596715,5,74,0,2,5.664532753882203
7.909566870142771,17576,4.276666119016055,29,70,0,1,5.990221144403133
8.894615350740262,84629,4.51085950651685,19,17,0,5,6.022652681460938
10.98112950021572,24964,5.225746673713202,0,84,0,2,6.790097235513905
8.568273595934347,43573,4.204692619390966,30,64,0,5,6.017826005424756
9.737391561209472,0,4.248495242049359,24,99,0,2,5.834167711652622
9.266432210115324,0,4.663439094112067,7,91,0,2,6.6293632534374485
8.622153299621697,35011,4.2626798770413155,7,91,0,8,5.378645270472333
8.875039001004179,63651,4.532599493153256,19,10,0,3,5.419259123742246
9.073150848886613,83846,4.31748811353631,22,94,3,2,5.875492370855561
8.831797912663635,0,5.2574953720277815,2,70,0,1,7.183876922933927
8.59780063873278,39133,4.219507705176107,25,26,0,3,4.516606226183456
8.168782363126263,31278,4.532599493153256,24,95,4,1,6.092666427616949
9.709248511184246,0,4.1588830833596715,4,52,0,2,6.531062654339184
8.893714229961335,44788,4.127134385045092,6,48,0,2,5.958505433956192
9.738898207088019,0,4.770684624465665,26,33,0,2,6.332568896055757
8.667105067107514,62447,4.31748811353631,9,2,0,7,4.905110742763092
8.530951033204085,31475,4.174387269895637,6,3,1,3,3.1764864359602205
9.082373996621678,80780,4.700480365792417,26,11,0,3,1.5151272329628591
8.398612484404632,88613,4.718498871295094,5,59,0,1,5.887127063529897
7.785496204626622,45949,4.143134726391533,0,70,0,1,4.714527262745787
8.530629332243638,35596,4.174387269895637,11,92,0,3,5.730748922886015
8.681270795090049,76875,4.30406509320417,21,4,0,9,2.9110388262702873
7.788003647760977,41842,4.127134385045092,1,14,0,1,5.682899263739777
8.573429870867308,28884,4.290459441148391,27,9,1,3,6.252674299228648
10.181670179411945,24631,4.430816798843313,25,87,1,2,5.989963420981715
9.695077198930058,0,4.31748811353631,24,54,2,2,6.524667555635478
8.618950976125616,71560,4.248495242049359,14,46,0,5,5.1912899290142445
9.127354167571845,0,4.394449154672439,8,71,0,2,5.953243334287785
7.860739609312582,72421,4.189654742026425,8,23,0,1,5.746203190540153
8.989800433443737,54702,5.298317366548036,5,42,0,1,6.862967096192003
8.845740047584803,0,4.343805421853684,4,43,5,2,6.306640183868685
9.500683821320667,57335,4.219507705176107,22,18,0,2,6.013440582898723
8.680388893191983,0,4.219507705176107,9,20,3,2,6.180844468269383
8.155005987132757,35033,4.477336814478207,26,53,0,1,6.197743084192586
9.116567976175716,65733,4.736198448394496,13,6,0,3,6.530802591383033
8.479342704050683,0,4.248495242049359,30,44,0,3,6.160387411821159
9.16709437944512,0,4.48863636973214,3,64,0,2,6.452994879149095
9.52785784676169,16181,5.204006687076795,22,79,0,8,7.140706472950236
8.998616914201437,86180,4.248495242049359,11,43,4,2,3.8928674843135918
9.02016238066325,36881,4.653960350157523,5,25,0,3,6.215008018443519
7.820105171940916,47888,4.174387269895637,23,16,1,1,6.302771191265762
7.781793827436613,21986,4.1588830833596715,1,9,0,1,5.813223338359931
8.25953831246456,47199,4.61512051684126,3,65,3,1,6.175867270105761
8.551495157921867,0,4.248495242049359,30,69,0,9,5.8057371971791945
8.51431277800569,86305,4.143134726391533,1,99,0,5,4.403436303320446
7.782053479441618,39062,4.127134385045092,2,20,0,1,5.8521766892120155
7.87583264872993,16976,4.248495242049359,23,54,0,1,5.480441103776991
8.852927849807777,0,4.189654742026425,29,35,2,2,6.150602768446279
9.619567618359108,83283,5.267858159063328,11,46,1,3,5.615689454719876
8.132377924264446,41972,4.465908118654584,20,23,0,1,6.54061053315995
8.325454615756993,34080,4.68213122712422,11,48,1,1,5.401074377025535
8.403799833361997,0,4.30406509320417,35,52,3,5,5.861925175752996
9.140034877662416,40269,4.406719247264253,0,71,2,2,5.80206022867147
8.206512724495713,61894,4.5217885770490405,3,21,0,1,6.081762185088762
8.50980766725061,23300,4.1588830833596715,3,35,1,4,5.83160687919255
7.943697083400378,66023,4.2626798770413155,11,94,0,1,5.585860470594156
8.373731305915488,39660,4.68213122712422,3,46,0,1,6.035121559165666
9.019649461322867,0,4.343805421853684,4,51,1,2,3.5118031668103415
8.448409624166484,60466,4.770684624465665,14,3,0,1,6.665921127814976
8.678810948359974,32848,4.31748811353631,2,59,0,5,5.527260117949028
9.039400647957342,20662,4.290459441148391,10,99,0,2,5.92512353045097
9.47462071497682,64985,4.6913478822291435,23,94,0,2,2.8579354540594544
9.013181259461058,68022,4.6443908991413725,3,26,0,3,6.2053655170552595
7.8100436582841715,72834,4.189654742026425,12,81,3,1,4.531967669939085
7.911514898471973,74592,4.219507705176107,9,30,0,1,5.776413165691109
8.034959411923698,73938,4.343805421853684,34,48,0,1,3.990752833190348
10.001916862791465,15999,4.430816798843313,2,43,0,2,5.989963420981715
8.484061196865845,0,4.248495242049359,12,89,0,8,6.4505990110326685
8.841164708606398,0,4.574710978503383,11,55,0,5,6.135131896920395
7.852346454706615,0,4.290459441148391,0,93,3,1,5.848171377281505
8.003929936038928,0,4.394449154672439,9,96,0,1,6.3578422665081
9.01848550819172,62375,4.6443908991413725,35,71,1,3,6.021577979494371
9.257107264997982,61427,4.48863636973214,24,12,0,2,6.048317358700765
9.703494406929668,64396,4.6443908991413725,2,46,0,2,5.876079820395691
8.553708218654267,49312,4.189654742026425,30,55,1,4,5.4428711531556875
9.271984437277602,0,4.127134385045092,35,71,0,2,5.682899263739777
9.623469530081131,28513,4.61512051684126,4,22,1,2,6.175867270105761
9.382350544536708,0,4.6913478822291435,23,55,0,2,6.252674299228648
8.382631939983417,97321,4.709530201312334,35,46,0,1,4.327367722416792
8.91380008136834,58839,4.189654742026425,4,65,3,2,2.99401670280367
7.8476699281073685,0,4.290459441148391,4,14,0,1,6.252674299228648
8.60395259678035,88567,4.219507705176107,9,89,0,9,5.776413165691109
7.996006601401237,91646,4.31748811353631,12,10,0,1,4.072078145287335
9.661497794359867,0,5.356586274672012,31,52,0,5,6.921460926038249
8.919744239372358,48552,4.553876891600541,5,54,0,9,5.57498758421693
9.149363808329237,31485,4.77912349311153,17,79,0,6,5.69004077179342
8.39593776814396,0,4.174387269895637,6,47,0,8,6.445404909489201
9.215780773119873,16511,4.912654885736052,35,4,0,5,6.880384082186005
7.9755298789285565,51020,4.30406509320417,16,88,0,1,5.861925175752996
8.941906937187508,43838,4.584967478670572,11,37,0,7,6.1454723595873295
9.180988393864054,0,4.897839799950911,11,30,0,7,6.719116326599056
9.040810480193937,22454,4.709530201312334,5,75,2,3,6.322739420448179
8.345380051775724,57933,4.663439094112067,10,64,0,1,6.2808746063552645
9.054553834513124,0,4.8283137373023015,7,2,3,6,6.390576181243971
10.195091126091675,26335,4.736198448394496,32,7,1,2,5.877226705443555
9.696868394554524,85322,4.90527477843843,32,55,0,2,6.601898354648644
8.19585825691467,37843,4.532599493153256,2,17,0,1,5.873399969947508
7.83237875570652,0,4.219507705176107,11,26,0,1,6.180844468269383
8.480567319596362,74730,4.127134385045092,18,84,0,6,6.045562684742447
8.016245328543546,0,4.553876891600541,27,52,1,1,6.1839050509016396
7.748372058426017,0,4.174387269895637,2,80,0,1,5.730748922886015
9.537550349575644,28432,4.77912349311153,1,59,0,2,6.418855159965584
10.158442241465544,71210,5.3706380281276624,8,89,1,2,6.935564979621405
7.75919333264322,19581,4.219507705176107,2,94,0,1,5.776413165691109
7.918909420328158,0,4.394449154672439,12,14,0,1,6.3578422665081
8.608961666965643,56005,4.23410650459726,31,30,1,3,5.791182664937034
9.127017436750577,0,4.394449154672439,10,11,0,2,6.352363766966558
8.994812955884063,23671,4.248495242049359,32,45,0,2,5.8057371971791945
8.807939857550148,22244,4.442651256490317,6,59,0,9,4.752001800972059
8.457554047107294,0,4.204692619390966,17,29,0,3,6.1560805291283
7.895966948650033,75329,4.219507705176107,15,17,0,1,3.848130504907647
8.274232403634134,0,4.6913478822291435,2,55,1,1,6.266046636361387
8.611539048046755,44369,4.23410650459726,13,22,0,8,5.227313005514607
9.050493035417356,37910,4.6913478822291435,7,9,0,7,6.252674299228648
7.789484563980417,0,4.276666119016055,25,30,0,1,6.238715173765425
8.362630286535905,40864,4.700480365792417,16,70,1,1,5.123593357159891
8.685978640909637,94846,4.30406509320417,15,68,0,7,5.723686776521909
8.925339186865786,96306,4.564348191467836,12,17,1,6,5.227655351029199
8.40588936522564,53519,4.718498871295094,7,37,0,1,6.255819672726387
8.618418159051375,50648,4.248495242049359,27,50,1,9,5.8057371971791945
9.040284459231952,64692,4.2626798770413155,17,80,0,2,5.820082930352362
9.229859684632755,0,4.61512051684126,9,75,0,2,6.580639137284949
9.930792422404679,0,5.236441962829949,22,97,1,2,7.266363680686194
8.27302978983045,0,4.700480365792417,2,86,0,1,6.66670230712436
8.701429942720479,49311,4.31748811353631,25,85,0,3,5.875492370855561
7.956867223212495,71126,4.276666119016055,11,72,0,1,5.78609873738211
8.698723671891814,74284,4.31748811353631,27,5,0,3,5.595197740862927
8.40703273221644,41402,4.787491742782046,26,26,4,1,6.34948858061601
8.62081583278495,79619,4.276666119016055,3,34,3,6,5.641541933361515
8.189226292921155,25147,4.624972813284271,7,54,0,1,6.544772321292511
9.203906297137596,56379,4.836281906951478,0,59,1,8,6.398594934535208
8.835770299650775,0,4.574710978503383,35,27,0,6,6.539874931201244
7.772814785700302,48911,4.127134385045092,15,6,0,1,5.682899263739777
9.122935808862655,29723,4.394449154672439,8,79,0,2,3.0903651786049937
8.906676117329212,21841,4.5217885770490405,33,47,0,7,6.081762185088762
7.884951499767048,31796,4.23410650459726,27,16,0,1,5.9360649280342965
8.934864729806888,0,4.663439094112067,0,16,0,4,6.22455842927536
8.52038997066823,48567,4.875197323201151,12,15,0,1,6.437751649736401
8.434892550412078,66161,4.77912349311153,19,86,0,1,6.128164772424679
7.84472146967321,79751,4.1588830833596715,15,67,0,1,5.974409172554842
8.638057547813046,39469,4.276666119016055,1,29,0,4,5.757513305669407
8.606103632508281,44305,4.219507705176107,33,39,0,9,5.374223610840776
8.490366029956505,0,4.23410650459726,4,17,0,9,6.098143322479532
7.930513314198602,38893,4.248495242049359,12,60,0,1,5.638213068561499
8.425958673506981,39187,4.77912349311153,32,43,1,1,6.341064522374751
9.573423268363545,70341,5.19295685089021,11,43,0,3,5.539347730765264
7.7322583647589465,0,4.174387269895637,9,95,0,1,6.135131896920395
8.59068832006259,0,4.30406509320417,11,95,0,3,5.861925175752996
9.07214432015423,30090,4.30406509320417,10,3,0,2,5.800659583761111
9.83158618189177,49673,5.4510384535657,27,57,0,7,6.930156490756709
7.70387094317106,0,4.204692619390966,31,14,0,1,5.968566869782058
8.959556234294931,0,4.2626798770413155,29,93,0,2,6.22455842927536
7.959228636494904,50332,4.290459441148391,2,11,0,1,5.848171377281505
8.62675449314434,70190,4.276666119016055,20,22,0,3,2.783096880151769
8.89138721671617,38179,4.51085950651685,12,91,1,3,5.9288342601329544
8.3094199501077,0,4.7535901911063645,18,30,1,1,6.552256016516162
8.96372494533109,25859,4.31748811353631,0,44,0,2,5.875492370855561
8.468665957427636,36529,4.77912349311153,6,41,0,1,5.545197428654878
9.558684955408948,67588,4.77912349311153,0,58,0,2,6.341064522374751
8.379171441237961,0,4.804021044733257,30,85,0,1,6.771018755408666
7.966013703817499,81565,4.276666119016055,19,54,0,1,5.255633394831976
9.861939904167793,35322,5.501258210544727,4,33,0,5,4.354482028701418
8.581120678785693,43671,4.219507705176107,6,67,0,3,5.25567028047762
8.493884744032064,58682,4.127134385045092,24,34,0,4,5.336625576958834
8.41431715820766,44230,4.74493212836325,2,45,0,1,6.60559895005929
9.635968680928162,40269,5.267858159063328,32,27,0,3,6.83238497195736
8.563873640653698,31756,4.204692619390966,34,44,0,8,5.086706562959204
9.623810381201773,47725,4.1588830833596715,10,66,0,2,4.964278887933746
8.676078594444734,38684,4.31748811353631,1,22,0,6,5.934259115692136
10.383048052504597,36301,4.77912349311153,11,85,0,2,6.475361939160898
8.445996201071559,0,4.219507705176107,18,44,0,3,6.180844468269383
8.580637735816907,22268,4.219507705176107,12,70,0,8,5.689696778721996
8.7818030308458,50037,4.406719247264253,24,91,0,6,5.718291793552352
8.158442270126885,0,4.653960350157523,30,88,0,1,6.6198065043018115
8.97098614528559,75740,4.59511985013459,8,42,0,3,3.8649843105405184
8.360684152879264,39621,4.700480365792417,4,23,1,1,3.2692690082773823
8.880461228770013,75838,4.51085950651685,6,64,0,6,6.06357115787339
9.333990935970952,11885,4.624972813284271,18,39,0,2,6.185797016568072
7.816630287825178,29444,4.1588830833596715,5,84,0,1,5.715052066914432
8.901888938763971,64371,5.204006687076795,4,50,0,1,6.768263300163538
8.850219850848148,26514,4.5217885770490405,16,58,0,3,6.486465620527001
9.908370281091795,92766,4.276666119016055,17,15,0,2,5.940247833998537
8.634907102372452,31504,4.276666119016055,8,27,0,3,5.83422577068149
7.947712226090488,98680,4.290459441148391,27,38,2,1,5.848171377281505
8.895012038248542,0,4.736198448394496,12,66,2,7,6.599512903310253
8.627763659193313,76927,4.9344739331306915,2,46,0,1,4.751376941952241
10.156749525398114,78804,4.276666119016055,35,93,0,2,5.967778716979524
8.63780634721304,73168,4.2626798770413155,21,50,0,3,6.056315781845559
8.42896497925562,48569,4.74493212836325,0,14,0,1,6.077086813897293
7.964306051768471,84768,4.290459441148391,6,31,0,1,4.713887011929894
8.017109440267072,0,4.465908118654584,7,31,0,1,6.430042006666349
8.6962969367702,57693,4.343805421853684,16,56,0,3,6.306640183868685
7.715678511194607,0,4.189654742026425,18,48,0,1,4.461443719763338
9.71405903783808,46593,4.2626798770413155,3,81,0,2,4.868699486921585
9.668761277847006,0,4.990432586778736,7,50,0,2,6.962657999546705
8.492979350861242,67163,4.127134385045092,17,41,2,5,3.53201518332676
8.611752636762683,89205,4.23410650459726,28,86,0,6,5.115134362815191
8.529379276355117,0,4.9344739331306915,23,76,0,1,6.348749826504131
9.32992010283088,65448,4.553876891600541,28,66,0,2,6.114124559843869
9.264248689358746,77627,4.48863636973214,14,38,0,2,5.32869708417351
8.925105766565354,37695,4.574710978503383,17,3,0,3,6.135131896920395
8.748174291626883,89411,4.3694478524670215,14,99,0,4,4.764200273548373
8.964816486637593,0,4.74493212836325,27,39,0,4,6.819268847361401
10.034843354278124,10337,4.219507705176107,16,56,0,2,5.776413165691109
8.386464167457543,10621,4.219507705176107,28,22,0,5,5.776413165691109
8.1608006098952,16711,4.5217885770490405,29,50,1,1,6.365821128722047
8.926529828010407,0,4.672828834461906,0,44,0,7,6.234018491942015
7.913379487151934,42968,4.248495242049359,15,85,0,1,5.8057371971791945
